Generated using GEOMAGIAv3 on Feb/29/2024
LocationCode,EnvironID,CoreID,Lat[deg.],Lon[deg.],SedRate[cm/ka],SpecimenID,CoreDepth[cm],CompDepth[cm],Age[yr.BP],AgeCalib,DirID,MinAFDemag[mT],MaxAFDemag[mT],DecRaw[deg.],IncRaw[deg.],MAD[deg.],DecAdj[deg.],IncAdj[deg.],DecAdjID,IncAdjID,NRM_ARM,Sigma[NRM_ARM],Sigma[NRM_ARM]ID,NRM_IRM,Sigma[NRM_IRM],Sigma[NRM_IRM]ID,NRM_k,Sigma[NRM_k],Sigma[NRM_k]ID,VDM_VADM,Sigma[VDM_VADM],Sigma[VDM_VADM]ID,RPIprefID,Susc,Factor,Unit,NRM_RPI,Factor,Unit,NRM_RPI_Demag_Min[mT],NRM_RPI_Demag_Max[mT],NRM_RM,Factor,Unit,ARM_RPI,Factor,Unit,ARM_RPI_Demag_Min[mT],ARM_RPI_Demag_Max[mT],ARM_RM,Factor,Unit,IRM_RPI,Factor,Unit,IRM_RPI_Demag_Min[mT],IRM_RPI_Demag_Max[mT],IRM_RM,Factor,Unit,bIRM_RM,Factor,Unit,IRM_B[T],bIRM_B[T],HIRM,Factor,Unit,S-ratio,S-ratioID,MDF_NRM[mT],MDF_ARM[mT],MDF_IRM[mT],Mr,Ms,Factor,Unit,Hc,Hcr,Factor,Unit,MineralID,DatingMethodID,AgeDepthModelID,NotesID,ReferenceGroupID,SourceID,UploadDate,Uploader,UID
FUR,2,P2,59.3833,12.0800, 38,2, 88.70,-999.00,  2024,Y,2,40.000000,40.000000,130.20,74.50,999.00,3.60,999.00,101;104,999,1.49330,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.29577,E-6,m^3/kg,    57.88000,E-3,Am-1,40.000000,40.000000,    90.88000,E-3,Am-1,    38.76000,E-3,Am-1,40.000000,40.000000,   177.56000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    14.57280,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00028
FUR,2,P2,59.3833,12.0800, 38,2, 91.60,-999.00,  2088,Y,2,40.000000,40.000000,127.00,72.70,999.00,0.60,999.00,101;104,999,1.48020,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.40476,E-6,m^3/kg,    65.66000,E-3,Am-1,40.000000,40.000000,   106.00000,E-3,Am-1,    44.36000,E-3,Am-1,40.000000,40.000000,   186.10000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    13.77110,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00029
FUR,2,P2,59.3833,12.0800, 38,2, 94.70,-999.00,  2157,Y,2,40.000000,40.000000,135.60,70.90,999.00,9.40,999.00,101;104,999,1.46740,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.30556,E-6,m^3/kg,    54.66000,E-3,Am-1,40.000000,40.000000,    88.92000,E-3,Am-1,    37.25000,E-3,Am-1,40.000000,40.000000,   183.55000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    12.92110,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00030
FUR,2,P2,59.3833,12.0800, 38,2, 97.70,-999.00,  2223,Y,2,40.000000,40.000000,128.60,71.60,999.00,2.60,999.00,101;104,999,1.58330,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.29577,E-6,m^3/kg,    64.71000,E-3,Am-1,40.000000,40.000000,   105.00000,E-3,Am-1,    40.87000,E-3,Am-1,40.000000,40.000000,   203.48000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    14.91640,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00031
FUR,2,P2,59.3833,12.0800, 38,2,100.70,-999.00,  2290,Y,2,40.000000,40.000000,130.70,73.20,999.00,4.90,999.00,101;104,999,1.56990,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.27381,E-6,m^3/kg,    61.07000,E-3,Am-1,40.000000,40.000000,   100.30000,E-3,Am-1,    38.90000,E-3,Am-1,40.000000,40.000000,   164.80000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    11.95610,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00032
FUR,2,P2,59.3833,12.0800, 38,2,103.80,-999.00,  2358,Y,2,40.000000,40.000000,122.90,74.20,999.00,-2.70,999.00,101;104,999,1.47020,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.27273,E-6,m^3/kg,    58.72000,E-3,Am-1,40.000000,40.000000,    92.26000,E-3,Am-1,    39.94000,E-3,Am-1,40.000000,40.000000,   156.11000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    11.98150,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00033
FUR,2,P2,59.3833,12.0800, 38,2,106.70,-999.00,  2422,Y,2,40.000000,40.000000,124.30,74.80,999.00,-1.10,999.00,101;104,999,1.43550,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.30263,E-6,m^3/kg,    57.55000,E-3,Am-1,40.000000,40.000000,    90.87000,E-3,Am-1,    40.09000,E-3,Am-1,40.000000,40.000000,   182.61000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    13.69990,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00034
FUR,2,P2,59.3833,12.0800, 38,2,109.70,-999.00,  2488,Y,2,40.000000,40.000000,119.70,76.30,999.00,-5.50,999.00,101;104,999,1.44320,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.37143,E-6,m^3/kg,    61.58000,E-3,Am-1,40.000000,40.000000,    98.13000,E-3,Am-1,    42.67000,E-3,Am-1,40.000000,40.000000,   211.18000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    16.19470,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00035
FUR,2,P2,59.3833,12.0800, 38,2,112.80,-999.00,  2557,Y,2,40.000000,40.000000,124.20,72.90,999.00,-0.80,999.00,101;104,999,1.43530,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.38554,E-6,m^3/kg,    60.67000,E-3,Am-1,40.000000,40.000000,    94.97000,E-3,Am-1,    42.27000,E-3,Am-1,40.000000,40.000000,   186.69000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    13.14210,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00036
FUR,2,P2,59.3833,12.0800, 38,2,115.80,-999.00,  2623,Y,2,40.000000,40.000000,120.40,74.70,999.00,-4.40,999.00,101;104,999,1.42090,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.31325,E-6,m^3/kg,    59.11000,E-3,Am-1,40.000000,40.000000,    93.68000,E-3,Am-1,    41.60000,E-3,Am-1,40.000000,40.000000,   173.87000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    13.08410,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00037
FUR,2,P2,59.3833,12.0800, 38,2,118.80,-999.00,  2689,Y,2,40.000000,40.000000,121.50,73.60,999.00,-3.10,999.00,101;104,999,1.49840,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.36047,E-6,m^3/kg,    70.71000,E-3,Am-1,40.000000,40.000000,    11.43000,E-3,Am-1,    47.19000,E-3,Am-1,40.000000,40.000000,   193.49000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    14.55890,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00038
FUR,2,P2,59.3833,12.0800, 38,2,122.00,-999.00,  2759,Y,2,40.000000,40.000000,121.90,74.50,999.00,-2.50,999.00,101;104,999,1.53420,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.36585,E-6,m^3/kg,    78.26000,E-3,Am-1,40.000000,40.000000,   124.40000,E-3,Am-1,    51.01000,E-3,Am-1,40.000000,40.000000,   215.13000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    15.76640,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00039
FUR,2,P2,59.3833,12.0800, 38,2,125.00,-999.00,  2825,Y,2,40.000000,40.000000,119.70,76.40,999.00,-4.50,999.00,101;104,999,1.46680,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.40000,E-6,m^3/kg,    68.97000,E-3,Am-1,40.000000,40.000000,   108.70000,E-3,Am-1,    47.02000,E-3,Am-1,40.000000,40.000000,   203.01000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    14.26780,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00040
FUR,2,P2,59.3833,12.0800, 38,2,128.00,-999.00,  2891,Y,2,40.000000,40.000000,130.00,78.30,999.00,6.00,999.00,101;104,999,1.48140,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.35714,E-6,m^3/kg,    75.27000,E-3,Am-1,40.000000,40.000000,   118.10000,E-3,Am-1,    50.81000,E-3,Am-1,40.000000,40.000000,   209.59000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    15.16330,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00041
FUR,2,P2,59.3833,12.0800, 38,2,131.00,-999.00,  2957,Y,2,40.000000,40.000000,150.60,77.40,999.00,26.80,999.00,101;104,999,1.56730,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.34177,E-6,m^3/kg,    80.64000,E-3,Am-1,40.000000,40.000000,    12.74000,E-3,Am-1,    51.45000,E-3,Am-1,40.000000,40.000000,   222.85000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    16.06210,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00042
FUR,2,P2,59.3833,12.0800, 38,2,134.00,-999.00,  3022,Y,2,40.000000,40.000000,151.10,77.60,999.00,27.40,999.00,101;104,999,1.57070,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.36364,E-6,m^3/kg,    81.25000,E-3,Am-1,40.000000,40.000000,   129.40000,E-3,Am-1,    51.73000,E-3,Am-1,40.000000,40.000000,   228.87000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    16.90620,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00043
FUR,2,P2,59.3833,12.0800, 38,2,137.50,-999.00,  3099,Y,2,40.000000,40.000000,154.80,79.90,999.00,31.40,999.00,101;104,999,1.46790,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.35870,E-6,m^3/kg,    83.32000,E-3,Am-1,40.000000,40.000000,   136.70000,E-3,Am-1,    56.76000,E-3,Am-1,40.000000,40.000000,   216.60000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    15.03380,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00044
FUR,2,P2,59.3833,12.0800, 38,2,140.40,-999.00,  3163,Y,2,40.000000,40.000000,134.40,81.00,999.00,11.20,999.00,101;104,999,1.48290,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.33708,E-6,m^3/kg,    79.10000,E-3,Am-1,40.000000,40.000000,    12.72000,E-3,Am-1,    53.34000,E-3,Am-1,40.000000,40.000000,   205.13000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    14.41570,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00045
FUR,2,P2,59.3833,12.0800, 38,2,143.30,-999.00,  3226,Y,2,40.000000,40.000000,135.40,80.30,999.00,12.30,999.00,101;104,999,1.57380,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.41304,E-6,m^3/kg,    87.93000,E-3,Am-1,40.000000,40.000000,    13.97000,E-3,Am-1,    55.87000,E-3,Am-1,40.000000,40.000000,   205.89000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    15.33880,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00046
FUR,2,P2,59.3833,12.0800, 38,2,146.50,-999.00,  3296,Y,2,40.000000,40.000000,125.80,78.70,999.00,3.00,999.00,101;104,999,1.51550,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.37234,E-6,m^3/kg,    86.73000,E-3,Am-1,40.000000,40.000000,   141.60000,E-3,Am-1,    57.23000,E-3,Am-1,40.000000,40.000000,   212.55000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    15.38170,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00047
FUR,2,P2,59.3833,12.0800, 38,2,149.30,-999.00,  3358,Y,2,40.000000,40.000000,139.20,76.20,999.00,16.50,999.00,101;104,999,1.47950,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.41758,E-6,m^3/kg,    89.48000,E-3,Am-1,40.000000,40.000000,   150.10000,E-3,Am-1,    60.48000,E-3,Am-1,40.000000,40.000000,   238.11000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    17.54520,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00048
FUR,2,P2,59.3833,12.0800, 38,2,152.30,-999.00,  3423,Y,2,40.000000,40.000000,139.80,78.50,999.00,17.30,999.00,101;104,999,1.40070,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.39806,E-6,m^3/kg,    90.75000,E-3,Am-1,40.000000,40.000000,   150.10000,E-3,Am-1,    64.79000,E-3,Am-1,40.000000,40.000000,   225.06000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    15.57340,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00049
FUR,2,P2,59.3833,12.0800, 38,2,155.50,-999.00,  3493,Y,2,40.000000,40.000000,131.50,81.10,999.00,9.20,999.00,101;104,999,1.29160,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.46914,E-6,m^3/kg,    86.90000,E-3,Am-1,40.000000,40.000000,   148.90000,E-3,Am-1,    67.28000,E-3,Am-1,40.000000,40.000000,   301.60000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    18.98020,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00050
FUR,2,P2,59.3833,12.0800, 38,2,158.60,-999.00,  3561,Y,2,40.000000,40.000000,118.40,79.20,999.00,-3.70,999.00,101;104,999,1.32930,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.39785,E-6,m^3/kg,    80.85000,E-3,Am-1,40.000000,40.000000,   130.40000,E-3,Am-1,    60.82000,E-3,Am-1,40.000000,40.000000,   222.97000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    15.53720,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00051
FUR,2,P2,59.3833,12.0800, 38,2,161.50,-999.00,  3625,Y,2,40.000000,40.000000,118.30,78.90,999.00,-3.60,999.00,101;104,999,1.39900,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.36957,E-6,m^3/kg,    90.49000,E-3,Am-1,40.000000,40.000000,   144.20000,E-3,Am-1,    64.68000,E-3,Am-1,40.000000,40.000000,   236.67000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    16.34480,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00052
FUR,2,P2,59.3833,12.0800, 38,2,164.50,-999.00,  3691,Y,2,40.000000,40.000000,121.70,79.30,999.00,0.00,999.00,101;104,999,1.37060,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.45238,E-6,m^3/kg,    94.71000,E-3,Am-1,40.000000,40.000000,   105.30000,E-3,Am-1,    69.10000,E-3,Am-1,40.000000,40.000000,   274.92000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    18.88050,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00053
FUR,2,P2,59.3833,12.0800, 38,2,167.50,-999.00,  3756,Y,2,40.000000,40.000000,130.00,75.40,999.00,8.50,999.00,101;104,999,1.25910,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.36634,E-6,m^3/kg,    82.18000,E-3,Am-1,40.000000,40.000000,   135.00000,E-3,Am-1,    65.27000,E-3,Am-1,40.000000,40.000000,   223.77000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    15.66630,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00054
FUR,2,P2,59.3833,12.0800, 38,2,170.50,-999.00,  3822,Y,2,40.000000,40.000000,134.60,76.00,999.00,13.30,999.00,101;104,999,1.20160,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.37000,E-6,m^3/kg,    74.92000,E-3,Am-1,40.000000,40.000000,   121.30000,E-3,Am-1,    62.35000,E-3,Am-1,40.000000,40.000000,   217.91000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    15.46900,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00055
FUR,2,P2,59.3833,12.0800, 38,2,173.50,-999.00,  3888,Y,2,40.000000,40.000000,131.50,74.10,999.00,10.40,999.00,101;104,999,1.23760,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.45918,E-6,m^3/kg,    85.62000,E-3,Am-1,40.000000,40.000000,   135.00000,E-3,Am-1,    69.18000,E-3,Am-1,40.000000,40.000000,   245.69000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    16.94890,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00056
FUR,2,P2,59.3833,12.0800, 38,2,176.40,-999.00,  3952,Y,2,40.000000,40.000000,128.10,70.10,999.00,7.20,999.00,101;104,999,1.18200,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.38542,E-6,m^3/kg,    75.85000,E-3,Am-1,40.000000,40.000000,   118.10000,E-3,Am-1,    64.17000,E-3,Am-1,40.000000,40.000000,   222.23000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    16.00140,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00057
FUR,2,P2,59.3833,12.0800, 38,2,179.30,-999.00,  4015,Y,2,40.000000,40.000000,121.10,69.60,999.00,0.40,999.00,101;104,999,1.19920,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.35644,E-6,m^3/kg,    75.55000,E-3,Am-1,40.000000,40.000000,   115.70000,E-3,Am-1,    63.00000,E-3,Am-1,40.000000,40.000000,   202.00000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    15.18550,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00058
FUR,2,P2,59.3833,12.0800, 38,2,182.50,-999.00,  4086,Y,2,40.000000,40.000000,125.90,66.70,999.00,5.40,999.00,101;104,999,1.12510,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.44898,E-6,m^3/kg,    75.56000,E-3,Am-1,40.000000,40.000000,   116.60000,E-3,Am-1,    67.16000,E-3,Am-1,40.000000,40.000000,   231.87000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    17.14400,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00059
FUR,2,P2,59.3833,12.0800, 38,2,185.50,-999.00,  4152,Y,2,40.000000,40.000000,108.50,70.20,999.00,-11.80,999.00,101;104,999,1.13690,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.48421,E-6,m^3/kg,    87.55000,E-3,Am-1,40.000000,40.000000,   138.00000,E-3,Am-1,    77.01000,E-3,Am-1,40.000000,40.000000,   271.04000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    18.37270,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00060
FUR,2,P2,59.3833,12.0800, 38,2,188.50,-999.00,  4218,Y,2,40.000000,40.000000,104.60,69.70,999.00,-15.50,999.00,101;104,999,1.23360,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,999.00000,999.00000,999,102,     0.43158,E-6,m^3/kg,    94.41000,E-3,Am-1,40.000000,40.000000,   150.00000,E-3,Am-1,    76.53000,E-3,Am-1,40.000000,40.000000,   274.19000,E-3,Am-1,   999.00000,999,999,999.000000,999.000000,    17.91330,E-3,Am^2/kg,   999.00000,999,999,1.0,NA,   999.00000,999,999,   999.00000,NA,999.0,999.0,999.0,999.0000000000,999.0000000000,999,999,999.0000000000,999.0000000000,999,999,101,102;108;119,109,101,57,103,11/07/2014,AN,FUR-C00061
